DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
EDFS_a,Gaia DR3 4831477057086538240,59.92624720436,-47.94567710563,SOLAR_LIKE,,,,,16.46209,,,16.845295,15.910518,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831478667698555136,59.70242129012,-48.0144024293,AGN,,,,,20.624943,,,20.75121,19.849693,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831485028546243072,60.33719021665,-48.02720180962,AGN,,,,,20.538935,,,19.788652,19.18501,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831486471654839680,60.22871493772,-47.93950618527,SOLAR_LIKE,,,,,14.513021,,,15.467049,13.544017,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831488120922285696,60.1141502802,-47.9277999578,AGN,,,,,19.022457,,,19.458546,18.535904,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831492622047996800,60.39552108178,-47.82701379331,AGN,,,,,20.378176,,,19.9312,18.678724,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831497702993838208,60.2086689323,-47.72517182835,AGN,,,,,20.428154,,,20.38895,19.8375,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831503685883766528,60.00230070754,-47.79445820467,S,,,,,16.505886,,,16.480713,15.749974,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831504437502573184,60.02407921396,-47.69990463479,AGN,,,,,19.88152,,,19.443768,18.147537,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831504647956437248,60.01419120185,-47.69227324995,DSCT|GDOR|SXPHE,,,,,12.928926,,,13.156459,12.559921,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_a,Gaia DR3 4831507289360862336,59.90038850378,-47.69142665683,AGN,,,,,20.171356,,,20.204765,19.499321,,,,,"Gaia_VarClassify,Gaia_VariSum"
